epub_Date,Journal,xml_file_name,article_title,Prism,ImageJ,Matlab,Fiji,R
28-1-2019,eNeuro,PMC6348451.nxml,Sexually Dimorphic Vasopressin Cells Modulate Social Investigation and Communication in Sex-Specific Ways,0,2,2,0,0
18-9-2017,eNeuro,PMC5602104.nxml,An Automated Home-Cage System to Assess Learning and Performance of a Skilled Motor Task in a Mouse Model of Huntington’s Disease,2,0,0,0,0
3-1-2018,eNeuro,PMC5752702.nxml,Habitual Behavior Is Mediated by a Shift in Response-Outcome Encoding by Infralimbic Cortex,0,0,2,0,0
30-10-2018,eNeuro,PMC6220582.nxml,Sex Differences in the Rapid Cell Signaling Mechanisms Underlying the Memory-Enhancing Effects of 17β-Estradiol,2,0,0,0,0
11-4-2017,eNeuro,PMC5388670.nxml,Perturbation of Serotonin Homeostasis during Adulthood Affects Serotonergic Neuronal Circuitry,0,1,0,0,0
26-4-2019,eNeuro,PMC6494972.nxml,Transduction of the Geomagnetic Field as Evidenced from alpha-Band Activity in the Human Brain,0,0,2,0,0
14-8-2019,eNeuro,PMC6709233.nxml,GABAA Receptors Are Well Preserved in the Hippocampus of Aged Mice,2,0,0,0,0
17-9-2019,eNeuro,PMC6751374.nxml,Syntaphilin-Mediated Docking of Mitochondria at the Growth Cone Is Dispensable for Axon Elongation In Vivo,0,0,0,2,0
20-8-2020,eNeuro,PMC7544189.nxml,Pannexin 1 Regulates Dendritic Protrusion Dynamics in Immature Cortical Neurons,0,0,0,2,2
6-2-2017,eNeuro,PMC5292596.nxml,Activation-Dependent Rapid Postsynaptic Clustering of Glycine Receptors in Mature Spinal Cord Neurons,0,1,0,0,0
5-4-2019,eNeuro,PMC6451157.nxml,Perceived Target Range Shapes Human Sound-Localization Behavior,0,0,2,0,0
2-6-2020,eNeuro,PMC7294468.nxml,Differential Stability of miR-9-5p and miR-9-3p in the Brain Is Determined by Their Unique Cis- and Trans-Acting Elements,0,2,0,0,0
23-4-2019,eNeuro,PMC6498419.nxml,Electroconvulsive Shock Enhances Responsive Motility and Purinergic Currents in Microglia in the Mouse Hippocampus,2,0,0,2,0
27-7-2016,eNeuro,PMC4987413.nxml,Perineuronal Nets Enhance the Excitability of Fast-Spiking Neurons,0,1,0,0,0
8-11-2016,eNeuro,PMC5099604.nxml,Western High-Fat Diet Consumption during Adolescence Increases Susceptibility to Traumatic Stress while Selectively Disrupting Hippocampal and Ventricular Volumes,1,0,0,0,0
4-3-2020,eNeuro,PMC7073388.nxml,Direct Comparison of Odor Responses of Homologous Glomeruli in the Medial and Lateral Maps of the Mouse Olfactory Bulb,0,0,2,2,0
13-2-2020,eNeuro,PMC7029186.nxml,Spatiotemporal Transition in the Role of Synaptic Inhibition to the Tail Beat Rhythm of Developing Larval Zebrafish,0,2,0,0,0
10-6-2019,eNeuro,PMC6565377.nxml,"Lovastatin, not Simvastatin, Corrects Core Phenotypes in the Fragile X Mouse Model",2,0,0,0,0
17-1-2019,eNeuro,PMC6335082.nxml,Patterns of Dendritic Basal Field Orientation of Pyramidal Neurons in the Rat Somatosensory Cortex,0,0,0,0,2
10-8-2017,eNeuro,PMC5550839.nxml,Acute Effect of Pore-Forming Clostridium perfringens ε-Toxin on Compound Action Potentials of Optic Nerve of Mouse,0,2,0,0,0
29-11-2018,eNeuro,PMC6354784.nxml,Motor Responses to Noxious Stimuli Shape Pain Perception in Chronic Pain Patients,0,0,0,0,2
25-2-2019,eNeuro,PMC6393689.nxml,The Role of the Voltage-Gated Potassium Channel Proteins Kv8.2 and Kv2.1 in Vision and Retinal Disease: Insights from the Study of Mouse Gene Knock-Out Mutations,0,0,0,2,0
9-2-2018,eNeuro,PMC5806591.nxml,Transient Receptor Potential Channels TRPM4 and TRPC3 Critically Contribute to Respiratory Motor Pattern Formation but not Rhythmogenesis in Rodent Brainstem Circuits,0,0,2,0,0
10-12-2019,eNeuro,PMC6905639.nxml,Reward Devaluation Attenuates Cue-Evoked Sucrose Seeking and Is Associated with the Elimination of Excitability Differences between Ensemble and Non-ensemble Neurons in the Nucleus Accumbens,2,0,0,0,0
24-9-2018,eNeuro,PMC6153337.nxml,A Functionally Defined In Vivo Astrocyte Population Identified by c-Fos Activation in a Mouse Model of Multiple Sclerosis Modulated by S1P Signaling: Immediate-Early Astrocytes (ieAstrocytes),2,2,0,0,0
26-12-2017,eNeuro,PMC5788056.nxml,State-Based Delay Representation and Its Transfer from a Game of Pong to Reaching and Tracking,0,0,2,0,0
29-12-2016,eNeuro,PMC5197405.nxml,Figure-Ground Organization in Visual Cortex for Natural Scenes,0,0,0,0,1
9-8-2019,eNeuro,PMC6712202.nxml,Blue Light Promotes Neurite Outgrowth of Retinal Explants in Postnatal ChR2 Mice,0,2,2,0,0
10-5-2019,eNeuro,PMC6514441.nxml,Dramatically Amplified Thoracic Sympathetic Postganglionic Excitability and Integrative Capacity Revealed with Whole-Cell Patch-Clamp Recordings,0,0,2,0,0
15-11-2019,eNeuro,PMC6860985.nxml,Dexamethasone Attenuates Hyperexcitability Provoked by Experimental Febrile Status Epilepticus,2,0,0,2,0
14-2-2018,eNeuro,PMC5815845.nxml,Identification of Two Distinct Working Memory-Related Brain Networks in Healthy Young Adults,0,0,0,0,2
4-1-2019,eNeuro,PMC6325565.nxml,Cell-Type-Specific Changes in Intrinsic Excitability in the Subiculum following Learning and Exposure to Novel Environmental Contexts,0,0,0,0,2
30-3-2017,eNeuro,PMC5394940.nxml,Efficient Remyelination Requires DNA Methylation,1,1,0,0,0
26-9-2017,eNeuro,PMC5613225.nxml,Prenatal and Early Postnatal Odorant Exposure Heightens Odor-Evoked Mitral Cell Responses in the Mouse Olfactory Bulb,2,0,0,0,0
2-2-2018,eNeuro,PMC5797477.nxml,Electrical Stimulation Modulates High γ Activity and Human Memory Performance,0,0,2,0,0
29-5-2019,eNeuro,PMC6541875.nxml,Cerebellar Neurodegeneration and Neuronal Circuit Remodeling in Golgi pH Regulator-Deficient Mice,2,0,0,0,0
4-9-2018,eNeuro,PMC6140108.nxml,Immediate-Early Promoter-Driven Transgenic Reporter System for Neuroethological Research in a Hemimetabolous Insect,2,0,0,2,0
20-12-2016,eLife,PMC5199195.nxml,Early dysfunction and progressive degeneration of the subthalamic nucleus in mouse models of Huntington's disease,2,0,0,2,2
28-1-2020,eLife,PMC6986879.nxml,Learning improves decoding of odor identity with phase-referenced oscillations in the olfactory bulb,0,0,2,0,0
13-6-2018,eLife,PMC6039177.nxml,Orbital frontal cortex updates state-induced value change for decision-making,2,0,2,0,0
09-12-2019,eLife,PMC6927744.nxml,Sequential phosphorylation of NDEL1 by the DYRK2-GSK3β complex is critical for neuronal morphogenesis,0,0,0,2,0
23-9-2019,eLife,PMC6819083.nxml,Optical dopamine monitoring with dLight1 reveals mesolimbic phenotypes in a mouse model of neurofibromatosis type 1,2,0,2,0,0
11-11-2019,eLife,PMC6867712.nxml,Perinatal hormones favor CC17 group B Streptococcus intestinal translocation through M cells and hypervirulence in neonates,0,4,0,0,0
21-7-2020,eLife,PMC7467730.nxml,Stem cell niche exit in C. elegans via orientation and segregation of daughter cells by a cryptic cell outside the niche,0,0,0,2,0
17-4-2017,eLife,PMC5417851.nxml,Oriented clonal cell dynamics enables accurate growth and shaping of vertebrate cartilage,2,0,2,0,0
24-8-2017,eLife,PMC5602420.nxml,Modelling the drivers of the spread of Plasmodium falciparum hrp2 gene deletions in sub-Saharan Africa,0,0,0,0,2
23-6-2020,eLife,PMC7311170.nxml,Moyamoya disease factor RNF213 is a giant E3 ligase with a dynein-like core and a distinct ubiquitin-transfer mechanism,0,0,0,2,0
10-7-2017,eLife,PMC5515579.nxml,Decoding temporal interpretation of the morphogen Bicoid in the early Drosophila embryo,0,0,2,2,0
15-11-2017,eLife,PMC5705218.nxml,An Eya1-Notch axis specifies bipotential epibranchial differentiation in mammalian craniofacial morphogenesis,2,2,0,0,0
06-9-2019,eLife,PMC6731062.nxml,Regulator of G protein signaling 12 enhances osteoclastogenesis by suppressing Nrf2-dependent antioxidant proteins to promote the generation of reactive oxygen species,0,2,0,0,0
05-2-2020,eLife,PMC7032928.nxml,Loss of flavin adenine dinucleotide (FAD) impairs sperm function and male reproductive advantage in C. elegans,0,2,0,0,0
15-10-2019,eLife,PMC6794091.nxml,Rare missense variants in the human cytosolic antibody receptor preserve antiviral function,2,0,0,0,2
13-7-2020,eLife,PMC7375809.nxml,Growth cone-localized microtubule organizing center establishes microtubule orientation in dendrites,2,2,0,2,0
24-6-2019,eLife,PMC6634975.nxml,Active information maintenance in working memory by a sensory cortex,0,0,2,0,0
14-8-2019,eLife,PMC6726424.nxml,Molecular and anatomical organization of the dorsal raphe nucleus,0,0,2,2,2
10-8-2018,eLife,PMC6126921.nxml,E proteins sharpen neurogenesis by modulating proneural bHLH transcription factors’ activity in an E-box-dependent manner,0,2,0,0,0
20-12-2016,eLife,PMC5173324.nxml,"IRBIT controls apoptosis by interacting with the Bcl-2 homolog, Bcl2l10, and by promoting ER-mitochondria contact",0,0,0,4,0
12-1-2018,eLife,PMC5794258.nxml,The synaptic ribbon is critical for sound encoding at high rates and with temporal precision,0,2,2,2,0
06-7-2020,eLife,PMC7338058.nxml,PTEN and DNA-PK determine sensitivity and recovery in response to WEE1 inhibition in human breast cancer,2,2,0,0,0
04-5-2020,eLife,PMC7224700.nxml,Parkin contributes to synaptic vesicle autophagy in Bassoon-deficient mice,2,2,0,0,0
17-7-2020,eLife,PMC7386903.nxml,A single point mutation in the Plasmodium falciparum FtsH1 metalloprotease confers actinonin resistance,2,0,0,0,0
26-10-2016,eLife,PMC5120881.nxml,Dpp dependent Hematopoietic stem cells give rise to Hh dependent blood progenitors in larval lymph gland of Drosophila,0,1,0,0,0
23-7-2019,eLife,PMC6682401.nxml,Optimization-by-design of hepatotropic lipid nanoparticles targeting the sodium-taurocholate cotransporting polypeptide,0,0,0,2,0
12-12-2017,eLife,PMC5752197.nxml,Abelson tyrosine-protein kinase 2 regulates myoblast proliferation and controls muscle fiber length,2,0,0,0,0
14-8-2020,eLife,PMC7428308.nxml,Disynaptic cerebrocerebellar pathways originating from multiple functionally distinct cortical areas,0,0,2,4,0
10-11-2020,eLife,PMC7661039.nxml,Increased mTOR activity and metabolic efficiency in mouse and human cells containing the African-centric tumor-predisposing p53 variant Pro47Ser,2,2,0,0,0
09-10-2018,eLife,PMC6177259.nxml,Mitochondria reorganization upon proliferation arrest predicts individual yeast cell fate,0,2,0,0,0
29-9-2020,eLife,PMC7556868.nxml,"Sperm-specific COX6B2 enhances oxidative phosphorylation, proliferation, and survival in human lung adenocarcinoma",0,0,0,2,0
14-3-2019,eLife,PMC6417860.nxml,H3K9me3 is required for inheritance of small RNAs that target a unique subset of newly evolved genes,2,2,0,0,0
07-9-2017,eLife,PMC5589414.nxml,The physical dimensions of amyloid aggregates control their infective potential as prion particles,0,2,0,0,0
13-2-2020,eLife,PMC7018506.nxml,Nodal β spectrins are required to maintain Na+ channel clustering and axon integrity,2,0,0,2,0
25-2-2020,eLife,PMC7041946.nxml,"An alternatively spliced, non-signaling insulin receptor modulates insulin sensitivity via insulin peptide sequestration in C. elegans",2,2,0,0,0
14-8-2020,eLife,PMC7473771.nxml,Splicing variation of BMP2K balances abundance of COPII assemblies and autophagic degradation in erythroid cells,0,2,0,0,0
28-7-2020,eLife,PMC7394544.nxml,Regulation of BMP4/Dpp retrotranslocation and signaling by deglycosylation,2,0,0,0,0
24-6-2020,eLife,PMC7340501.nxml,Structural basis for capsid recruitment and coat formation during HSV-1 nuclear egress,0,4,0,0,0
21-3-2017,eLife,PMC5360447.nxml,Activity patterns of serotonin neurons underlying cognitive flexibility,0,0,0,2,0
03-12-2018,eLife,PMC6292693.nxml,Molecular pathway analysis towards understanding tissue vulnerability in spinocerebellar ataxia type 1,2,2,0,0,2
26-8-2020,eLife,PMC7494359.nxml,Arginine methylation of SHANK2 by PRMT7 promotes human breast cancer metastasis through activating endosomal FAK signalling,2,2,0,0,0
22-7-2020,eLife,PMC7375811.nxml,Studying the biology of cytotoxic T lymphocytes in vivo with a fluorescent granzyme B-mTFP knock-in mouse,0,6,0,2,0
06-9-2018,eLife,PMC6126919.nxml,Differential requirement of kindlin-3 for T cell progenitor homing to the non-vascularized and vascularized thymus,0,2,0,0,0
24-11-2017,eLife,PMC5728720.nxml,"CRIg, a tissue-resident macrophage specific immune checkpoint molecule, promotes immunological tolerance in NOD mice, via a dual role in effector and regulatory T cells",0,2,0,0,0
09-7-2020,eLife,PMC7380943.nxml,A high-throughput small molecule screen identifies farrerol as a potentiator of CRISPR/Cas9-mediated genome editing,0,2,0,0,0
07-3-2019,eLife,PMC6435320.nxml,Ventrolateral periaqueductal gray neurons prioritize threat probability over fear output,0,0,2,0,0
20-7-2020,eLife,PMC7386908.nxml,Human DECR1 is an androgen-repressed survival factor that regulates PUFA oxidation to protect prostate tumor cells from ferroptosis,2,2,0,0,2
16-4-2020,eLife,PMC7200158.nxml,Limited dishevelled/Axin oligomerization determines efficiency of Wnt/β-catenin signal transduction,2,0,0,2,0
13-3-2019,eLife,PMC6435327.nxml,Impaired ABCA1/ABCG1-mediated lipid efflux in the mouse retinal pigment epithelium (RPE) leads to retinal degeneration,2,0,0,0,0
28-1-2020,eLife,PMC6986877.nxml,GLI transcriptional repression regulates tissue-specific enhancer activity in response to Hedgehog signaling,0,0,0,0,2
24-1-2017,eLife,PMC5262377.nxml,Sexually dimorphic control of gene expression in sensory neurons regulates decision-making behavior in C. elegans,2,0,0,2,2
27-4-2020,eLife,PMC7266619.nxml,Evolutionary expansion of apical extracellular matrix is required for the elongation of cells in a novel structure,2,0,0,2,0
19-1-2017,eLife,PMC5245968.nxml,Replication Study: Melanoma genome sequencing reveals frequent PREX2 mutations,0,2,0,0,2
18-8-2020,eLife,PMC7467731.nxml,Intrinsic control of neuronal diversity and synaptic specificity in a proprioceptive circuit,0,0,2,2,0
05-3-2018,eLife,PMC5849413.nxml,Early structural and functional plasticity alterations in a susceptibility period of DYT1 dystonia mouse striatum,2,2,0,0,0
04-10-2016,eLife,PMC5050025.nxml,Stochasticity in the miR-9/Hes1 oscillatory network can account for clonal heterogeneity in the timing of differentiation,1,0,3,0,0
20-12-2016,eLife,PMC5214169.nxml,Hypoxic mitophagy regulates mitochondrial quality and platelet activation and determines severity of I/R heart injury,2,0,0,0,0
20-11-2019,eLife,PMC6910826.nxml,Myofibril diameter is set by a finely tuned mechanism of protein oligomerization in Drosophila,0,0,0,2,2
30-6-2020,eLife,PMC7326493.nxml,Generation of inner ear hair cells by direct lineage conversion of primary somatic cells,0,0,2,0,0
15-9-2020,eLife,PMC7541086.nxml,"SWELL1 regulates skeletal muscle cell size, intracellular signaling, adiposity and glucose metabolism",2,0,0,2,0
08-7-2019,eLife,PMC6660195.nxml,"Unique-region phosphorylation targets LynA for rapid degradation, tuning its expression and signaling in myeloid cells",2,0,0,2,0
01-9-2020,eLife,PMC7486123.nxml,Extensive and spatially variable within-cell-type heterogeneity across the basolateral amygdala,2,0,0,4,3
02-5-2017,eLife,PMC5413352.nxml,Decreased microRNA levels lead to deleterious increases in neuronal M2 muscarinic receptors in Spinal Muscular Atrophy models,0,6,2,0,0
20-11-2019,eLife,PMC6894925.nxml,Receptor-specific interactome as a hub for rapid cue-induced selective translation in axons,2,0,2,0,2
05-2-2019,eLife,PMC6363384.nxml,Listeria monocytogenes cell-to-cell spread in epithelia is heterogeneous and dominated by rare pioneer bacteria,0,0,4,0,0
30-12-2016,eLife,PMC5245965.nxml,Peripherally administered orexin improves survival of mice with endotoxin shock,2,0,0,0,0
25-2-2019,eLife,PMC6428568.nxml,Neuronal reactivation during post-learning sleep consolidates long-term memory in Drosophila,0,0,0,2,0
29-1-2019,eLife,PMC6374077.nxml,A systematic approach to identify recycling endocytic cargo depending on the GARP complex,0,2,0,0,2
30-9-2019,eLife,PMC6821491.nxml,Cue-inhibited ventrolateral periaqueductal gray neurons signal fear output and threat probability in male rats,0,0,2,0,0
31-3-2017,eLife,PMC5407854.nxml,Inhibitor of ppGalNAc-T3-mediated O-glycosylation blocks cancer cell invasiveness and lowers FGF23 levels,2,2,0,0,0
20-4-2020,eLife,PMC7253180.nxml,A CLC-ec1 mutant reveals global conformational change and suggests a unifying mechanism for the CLC Cl–/H+ transport cycle,0,0,2,0,0
08-6-2020,eLife,PMC7347390.nxml,Whole-organism behavioral profiling reveals a role for dopamine in state-dependent motor program coupling in C. elegans,2,4,4,0,4
08-10-2019,eLife,PMC6850773.nxml,Structured inhibitory activity dynamics in new virtual environments,0,0,2,0,0
22-11-2017,eLife,PMC5722613.nxml,Lifting the veil on the dynamics of neuronal activities evoked by transcranial magnetic stimulation,0,0,2,0,2
27-7-2017,eLife,PMC5576923.nxml,PTEN controls glandular morphogenesis through a juxtamembrane β-Arrestin1/ARHGAP21 scaffolding complex,2,0,0,0,0
01-9-2020,eLife,PMC7553777.nxml,Structural basis for the reaction cycle of DASS dicarboxylate transporters,2,0,0,0,0
10-8-2018,eLife,PMC6101942.nxml,Human axial progenitors generate trunk neural crest cells in vitro,0,0,0,2,0
01-10-2019,eLife,PMC6786877.nxml,The regulation of oocyte maturation and ovulation in the closest sister group of vertebrates,0,0,0,2,0
05-6-2020,eLife,PMC7324157.nxml,Tgfβ signaling is required for tenocyte recruitment and functional neonatal tendon regeneration,0,2,0,0,0
21-11-2019,eLife,PMC6872211.nxml,A projection specific logic to sampling visual inputs in mouse superior colliculus,0,0,2,2,0
17-9-2020,eLife,PMC7538160.nxml,A whole-brain connectivity map of mouse insular cortex,2,0,0,2,0
26-2-2019,eLife,PMC6391079.nxml,Motion sensing superpixels (MOSES) is a systematic computational framework to quantify and discover cellular motion phenotypes,0,0,0,2,0
29-5-2018,eLife,PMC5995540.nxml,Social interaction-induced activation of RNA splicing in the amygdala of microbiome-deficient mice,2,0,0,0,0
01-7-2020,eLife,PMC7394548.nxml,Homeostatic plasticity fails at the intersection of autism-gene mutations and a novel class of common genetic modifiers,2,0,0,0,0
15-8-2019,eLife,PMC6754231.nxml,Extensive intraspecies cryptic variation in an ancient embryonic gene regulatory network,0,0,0,0,2
14-5-2019,eLife,PMC6516958.nxml,A multiplexed DNA FISH strategy for assessing genome architecture in Caenorhabditis elegans,0,2,0,0,0
24-2-2020,eLife,PMC7054001.nxml,Sphingosine 1-phosphate-regulated transcriptomes in heterogenous arterial and lymphatic endothelium of the aorta,2,0,0,2,0
03-10-2018,eLife,PMC6170187.nxml,Medial orbitofrontal inactivation does not affect economic choice,0,0,2,0,0
22-4-2020,eLife,PMC7176433.nxml,Partial loss of CFIm25 causes learning deficits and aberrant neuronal alternative polyadenylation,2,0,0,0,0
11-12-2019,eLife,PMC6924958.nxml,Axon TRAP reveals learning-associated alterations in cortical axonal mRNAs in the lateral amygdala,0,0,0,2,0
